,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
4869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4867,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4850,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4870,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4880,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4873,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
3239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4847,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4831,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4830,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
4824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4930,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4951,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
