,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
17,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],546.7,-45.32,-49.4,8.07,19.75,-4.25,54.19,22.96,109.0,22.0,87.0,20.18,-0.5,3.03,-1.39,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
537,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],545.86,-45.4,-49.4,7.9,26.7,-5.99,52.84,21.58,103.0,24.0,79.0,23.3,-0.51,3.51,-1.73,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
47,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],544.46,-45.54,-49.4,7.62,19.69,-4.92,51.59,20.9,98.0,17.0,81.0,17.35,-0.56,3.84,-1.48,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
739,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],544.29,-45.56,-49.4,7.59,19.93,-4.4,58.54,19.22,97.0,19.0,78.0,19.59,-0.56,3.7,-1.59,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
440,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],542.64,-45.72,-49.4,7.26,28.08,-6.07,55.03,17.92,88.0,18.0,70.0,20.45,-0.61,3.26,-1.61,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
254,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],542.17,-45.77,-49.4,7.17,0.0,-12.8,45.77,3.8,14.0,0.0,14.0,0.0,-4.17,0.0,-4.17,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
995,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],541.27,-45.86,-49.4,6.99,5.82,-5.14,45.86,20.15,91.0,24.0,67.0,26.37,-0.63,1.61,-1.43,1000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
391,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],541.06,-45.88,-49.4,6.95,21.74,-4.9,54.29,19.31,94.0,19.0,75.0,20.21,-0.59,3.08,-1.52,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
719,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],540.43,-45.94,-49.4,6.83,17.04,-5.62,54.09,27.27,130.0,35.0,95.0,26.92,-0.41,2.51,-1.49,1000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
625,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],540.05,-45.98,-49.4,6.75,15.6,-6.87,52.23,38.27,174.0,57.0,117.0,32.76,-0.29,2.37,-1.59,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
1,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],539.71,-46.02,-49.4,6.68,19.04,-4.92,58.95,34.09,167.0,41.0,126.0,24.55,-0.32,1.91,-1.05,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
689,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],539.3,-46.06,-49.4,6.6,3.74,-12.6,46.06,3.4,13.0,1.0,12.0,7.69,-4.49,3.74,-5.18,1000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
51,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],538.25,-46.16,-49.4,6.4,19.61,-5.72,53.52,20.71,98.0,18.0,80.0,18.37,-0.57,3.7,-1.53,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
691,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],537.28,-46.26,-49.4,6.2,3.76,-14.14,46.26,3.32,13.0,2.0,11.0,15.38,-4.54,2.59,-5.84,1000,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
406,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],536.51,-46.34,-49.4,6.05,22.06,-4.87,53.68,20.17,94.0,19.0,75.0,20.21,-0.59,3.22,-1.56,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
974,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],536.19,-46.37,-49.4,5.99,16.43,-6.17,49.77,29.63,129.0,33.0,96.0,25.58,-0.42,2.74,-1.51,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
294,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],536.12,-46.38,-49.4,5.97,21.75,-5.29,54.23,18.33,88.0,18.0,70.0,20.45,-0.64,3.35,-1.66,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
5,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],535.37,-46.45,-49.4,5.83,18.55,-5.72,55.0,21.26,104.0,21.0,83.0,20.19,-0.54,2.96,-1.43,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],532.72,-46.72,-49.4,5.3,19.61,-5.72,53.48,22.17,104.0,21.0,83.0,20.19,-0.54,3.13,-1.47,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
992,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],530.26,-46.96,-49.4,4.82,16.84,-5.16,55.37,29.03,143.0,35.0,108.0,24.48,-0.39,1.96,-1.16,1000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
303,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],528.28,-47.16,-49.4,4.42,21.34,-6.27,56.5,18.14,87.0,18.0,69.0,20.69,-0.66,3.18,-1.66,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
832,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],525.26,-47.46,-49.4,3.83,20.87,-5.93,54.18,18.57,89.0,19.0,70.0,21.35,-0.65,3.3,-1.73,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
785,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],523.96,-47.59,-49.4,3.57,17.51,-8.38,58.87,15.82,81.0,18.0,63.0,22.22,-0.72,3.67,-1.97,1000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
924,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],523.55,-47.63,-49.4,3.49,9.8,-5.52,51.88,32.52,157.0,39.0,118.0,24.84,-0.36,2.25,-1.23,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],523.16,-47.67,-49.4,3.41,0.0,-10.23,47.67,3.6,14.0,0.0,14.0,0.0,-4.43,0.0,-4.43,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
648,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],520.73,-47.92,-49.4,2.93,6.93,-8.39,51.86,7.06,35.0,6.0,29.0,17.14,-1.78,2.31,-2.63,1000,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
227,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],518.1,-48.18,-49.4,2.41,5.18,-11.73,48.18,7.58,31.0,8.0,23.0,25.81,-2.01,1.72,-3.31,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
520,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],517.71,-48.22,-49.4,2.33,26.37,-5.77,55.52,22.56,112.0,23.0,89.0,20.54,-0.51,3.54,-1.56,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
616,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],512.51,-48.74,-49.4,1.31,20.46,-6.1,53.98,17.47,83.0,20.0,63.0,24.1,-0.73,2.92,-1.89,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
530,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],512.43,-48.75,-49.4,1.29,26.7,-5.99,55.88,21.75,107.0,21.0,86.0,19.63,-0.55,3.8,-1.61,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
946,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],510.29,-48.96,-49.4,0.87,14.44,-5.56,49.52,30.34,139.0,42.0,97.0,30.22,-0.43,1.76,-1.38,1000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
989,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],507.8,-49.21,-49.4,0.38,16.43,-6.17,51.98,27.78,127.0,31.0,96.0,24.41,-0.47,2.81,-1.53,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
390,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],507.15,-49.27,-49.4,0.25,16.09,-6.72,53.98,35.25,157.0,43.0,114.0,27.39,-0.38,2.03,-1.29,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
813,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],505.73,-49.41,-49.4,-0.03,14.0,-6.3,53.26,47.25,212.0,65.0,147.0,30.66,-0.27,2.15,-1.35,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
810,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],505.28,-49.46,-49.4,-0.12,20.87,-5.93,54.94,18.77,91.0,19.0,72.0,20.88,-0.68,3.26,-1.72,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
521,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],501.95,-49.79,-49.4,-0.78,22.24,-6.23,58.55,17.57,90.0,21.0,69.0,23.33,-0.69,2.76,-1.75,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
256,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],500.03,-49.99,-49.4,-1.16,16.72,-5.42,59.08,47.4,246.0,76.0,170.0,30.89,-0.24,1.55,-1.04,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],499.67,-50.02,-49.4,-1.23,16.72,-6.5,59.4,24.87,130.0,32.0,98.0,24.62,-0.47,2.94,-1.59,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
971,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],499.18,-50.07,-49.4,-1.33,16.78,-4.84,59.07,18.62,97.0,21.0,76.0,21.65,-0.66,2.48,-1.53,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
141,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],497.69,-50.22,-49.4,-1.62,5.44,-5.53,51.37,17.57,82.0,9.0,73.0,10.98,-0.81,1.78,-1.13,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
426,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],496.93,-50.3,-49.4,-1.77,14.6,-6.11,53.56,27.69,133.0,36.0,97.0,27.07,-0.47,2.15,-1.45,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
757,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],496.72,-50.32,-49.4,-1.81,13.06,-6.53,50.32,25.25,117.0,30.0,87.0,25.64,-0.54,2.37,-1.55,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
743,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],496.06,-50.38,-49.4,-1.94,22.39,-5.99,55.65,17.79,88.0,17.0,71.0,19.32,-0.72,3.59,-1.75,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
970,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],495.42,-50.45,-49.4,-2.07,26.13,-5.17,57.01,37.88,196.0,42.0,154.0,21.43,-0.31,2.27,-1.01,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
621,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],494.35,-50.55,-49.4,-2.28,32.38,-6.16,63.07,18.01,92.0,20.0,72.0,21.74,-0.67,3.55,-1.84,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
986,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],493.49,-50.64,-49.4,-2.45,18.1,-5.79,54.29,28.16,141.0,31.0,110.0,21.99,-0.44,2.95,-1.4,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
423,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],491.12,-50.88,-49.4,-2.92,14.6,-6.11,53.21,28.49,136.0,37.0,99.0,27.21,-0.47,2.1,-1.43,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
35,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],490.03,-50.99,-49.4,-3.13,11.83,-5.03,56.66,64.71,322.0,106.0,216.0,32.92,-0.18,1.52,-1.02,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
651,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],489.74,-51.01,-49.4,-3.19,4.43,-9.71,51.07,4.67,20.0,4.0,16.0,20.0,-3.41,1.47,-4.63,1000,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
609,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],489.16,-51.07,-49.4,-3.31,20.61,-6.05,59.26,17.36,85.0,18.0,67.0,21.18,-0.77,3.05,-1.79,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
941,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],487.68,-51.22,-49.4,-3.6,20.41,-5.29,60.67,16.09,87.0,17.0,70.0,19.54,-0.76,3.34,-1.75,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
604,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],486.29,-51.36,-49.4,-3.88,6.22,-9.38,62.43,265.71,1407.0,718.0,689.0,51.03,-0.02,0.47,-0.54,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
755,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],486.09,-51.38,-49.4,-3.91,21.19,-5.77,57.4,17.0,86.0,19.0,67.0,22.09,-0.77,3.06,-1.85,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
99,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],483.71,-51.62,-49.4,-4.39,23.53,-5.79,57.84,67.9,351.0,90.0,261.0,25.64,-0.17,1.21,-0.64,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
412,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],482.76,-51.71,-49.4,-4.57,16.35,-5.79,56.63,33.82,166.0,41.0,125.0,24.7,-0.39,2.19,-1.24,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
516,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],481.22,-51.87,-49.4,-4.88,25.15,-5.94,61.15,24.92,136.0,25.0,111.0,18.38,-0.47,3.51,-1.37,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
581,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],480.97,-51.89,-49.4,-4.93,18.87,-6.47,54.95,46.58,238.0,79.0,159.0,33.19,-0.26,1.74,-1.25,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
936,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],479.52,-52.04,-49.4,-5.21,21.88,-5.29,57.6,17.22,86.0,17.0,69.0,19.77,-0.78,3.35,-1.8,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
402,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],478.57,-52.13,-49.4,-5.4,22.56,-4.97,55.29,20.71,99.0,17.0,82.0,17.17,-0.68,3.23,-1.49,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
987,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],477.58,-52.23,-49.4,-5.6,18.58,-4.77,60.13,16.69,89.0,18.0,71.0,20.22,-0.77,2.82,-1.68,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
386,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],476.49,-52.34,-49.4,-5.81,28.07,-5.44,59.62,46.7,246.0,57.0,189.0,23.17,-0.25,1.93,-0.91,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
742,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],475.29,-52.46,-49.4,-6.05,12.87,-6.53,53.77,26.24,123.0,34.0,89.0,27.64,-0.55,2.17,-1.59,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
998,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],475.26,-52.46,-49.4,-6.05,8.67,-6.16,53.85,21.24,107.0,23.0,84.0,21.5,-0.65,2.11,-1.4,1000,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
713,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],474.93,-52.5,-49.4,-6.12,16.72,-6.43,58.44,24.09,125.0,31.0,94.0,24.8,-0.53,2.87,-1.66,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],472.13,-52.78,-49.4,-6.67,12.05,-5.03,55.44,85.67,418.0,149.0,269.0,35.65,-0.14,1.18,-0.88,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
821,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],472.08,-52.78,-49.4,-6.68,17.97,-4.73,61.26,17.91,96.0,19.0,77.0,19.79,-0.72,3.11,-1.67,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
795,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],470.34,-52.96,-49.4,-7.03,22.45,-4.35,62.0,20.51,109.0,21.0,88.0,19.27,-0.63,3.09,-1.52,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
925,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],468.53,-53.14,-49.4,-7.39,20.57,-5.29,61.88,16.93,92.0,20.0,72.0,21.74,-0.76,2.71,-1.72,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
715,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],467.92,-53.2,-49.4,-7.51,16.32,-6.05,62.79,17.13,86.0,19.0,67.0,22.09,-0.82,2.54,-1.77,1000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
834,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],466.14,-53.37,-49.4,-7.86,13.94,-6.3,54.13,44.0,209.0,68.0,141.0,32.54,-0.32,1.96,-1.41,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
738,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],462.17,-53.77,-49.4,-8.64,22.86,-7.18,64.07,33.6,188.0,45.0,143.0,23.94,-0.36,2.14,-1.14,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
760,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],461.72,-53.82,-49.4,-8.73,12.07,-8.79,64.21,25.0,131.0,31.0,100.0,23.66,-0.54,2.03,-1.33,1000,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
310,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],461.31,-53.86,-49.4,-8.81,21.46,-6.27,59.36,17.96,91.0,23.0,68.0,25.27,-0.78,2.56,-1.9,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
761,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],457.46,-54.24,-49.4,-9.57,19.56,-8.82,64.54,15.9,88.0,18.0,70.0,20.45,-0.82,2.7,-1.72,1000,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
765,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],456.99,-54.29,-49.4,-9.67,14.32,-8.68,54.29,18.79,96.0,21.0,75.0,21.88,-0.75,2.47,-1.66,1000,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
527,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],455.72,-54.42,-49.4,-9.92,26.7,-5.99,60.76,21.56,115.0,23.0,92.0,20.0,-0.61,3.37,-1.6,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
984,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],455.44,-54.44,-49.4,-9.97,16.31,-6.15,56.67,23.69,116.0,30.0,86.0,25.86,-0.61,2.73,-1.78,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
991,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],452.55,-54.73,-49.4,-10.54,16.31,-6.15,57.13,23.28,118.0,29.0,89.0,24.58,-0.61,2.8,-1.72,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
272,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],452.43,-54.75,-49.4,-10.57,22.26,-5.29,58.24,20.42,102.0,19.0,83.0,18.63,-0.71,3.01,-1.56,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
791,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],439.23,-56.07,-49.4,-13.18,11.94,-8.6,62.77,18.16,102.0,22.0,80.0,21.57,-0.75,2.18,-1.56,1000,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
684,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],432.8,-56.71,-49.4,-14.45,3.76,-15.09,56.71,4.57,20.0,3.0,17.0,15.0,-3.98,1.77,-5.0,1000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
405,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],427.71,-57.22,-49.4,-15.45,15.9,-6.74,60.46,29.33,146.0,36.0,110.0,24.66,-0.53,2.19,-1.42,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
528,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],427.11,-57.28,-49.4,-15.57,24.42,-6.23,62.37,17.96,94.0,18.0,76.0,19.15,-0.83,3.09,-1.76,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
577,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],421.96,-57.79,-49.4,-16.59,19.08,-6.47,61.61,55.32,285.0,89.0,196.0,31.23,-0.26,1.68,-1.14,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
836,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],421.06,-57.88,-49.4,-16.77,9.25,-6.56,70.28,128.46,809.0,335.0,474.0,41.41,-0.08,0.7,-0.62,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
981,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],415.92,-58.4,-49.4,-17.78,16.31,-6.15,60.3,23.31,123.0,31.0,92.0,25.2,-0.65,2.69,-1.78,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
809,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],407.91,-59.2,-49.4,-19.37,7.56,-6.3,60.24,45.83,235.0,75.0,160.0,31.91,-0.34,1.72,-1.31,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
692,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],401.97,-59.79,-49.4,-20.54,16.72,-6.64,66.31,32.03,188.0,56.0,132.0,29.79,-0.44,1.68,-1.33,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
401,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],396.25,-60.37,-49.4,-21.67,15.9,-6.74,61.89,30.1,154.0,36.0,118.0,23.38,-0.55,2.17,-1.38,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],395.84,-60.41,-49.4,-21.75,23.01,-7.3,65.89,76.72,455.0,142.0,313.0,31.21,-0.16,1.39,-0.87,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
831,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],394.49,-60.54,-49.4,-22.02,13.94,-6.3,60.66,41.94,217.0,67.0,150.0,30.88,-0.38,1.99,-1.44,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
759,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],390.34,-60.96,-49.4,-22.84,12.81,-6.56,61.85,21.53,119.0,27.0,92.0,22.69,-0.74,2.31,-1.63,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
752,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],385.03,-61.49,-49.4,-23.89,12.81,-6.56,62.19,22.74,122.0,30.0,92.0,24.59,-0.73,2.17,-1.67,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
820,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],374.33,-62.56,-49.4,-26.01,9.53,-7.3,69.43,51.14,328.0,95.0,233.0,28.96,-0.26,1.74,-1.08,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
754,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],373.42,-62.65,-49.4,-26.19,13.85,-6.4,62.93,25.67,135.0,25.0,110.0,18.52,-0.68,2.63,-1.43,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
787,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],369.84,-63.01,-49.4,-26.89,16.59,-7.74,63.01,19.21,104.0,20.0,84.0,19.23,-0.89,3.18,-1.85,1000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
784,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],362.6,-63.73,-49.4,-28.33,17.12,-8.16,69.26,20.47,121.0,23.0,98.0,19.01,-0.78,2.71,-1.6,1000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
790,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],351.53,-64.84,-49.4,-30.51,18.29,-8.18,64.84,17.84,100.0,18.0,82.0,18.0,-0.97,3.2,-1.89,1000,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
